state,district,year_cleaned,crop,production,yield,annual_rainfall
Madhya Pradesh,RATLAM,2010,Moong(Green Gram),,0.0,776.3
Madhya Pradesh,RATLAM,2011,Moong(Green Gram),483.0,0.6500672947510094,1063.9
Madhya Pradesh,RATLAM,2011,Moong(Green Gram),2.0,0.6666666666666666,1063.9
Madhya Pradesh,RATLAM,2012,Moong(Green Gram),429.0,0.9166666666666666,1035.2
Madhya Pradesh,REWA,2010,Moong(Green Gram),1123.0,0.3013147303461229,776.3
Madhya Pradesh,REWA,2011,Moong(Green Gram),830.0,0.1941520467836257,1063.9
Madhya Pradesh,REWA,2012,Moong(Green Gram),717.0,0.19446704637917,1035.2
Madhya Pradesh,REWA,2012,Moong(Green Gram),7.0,0.35,1035.2
Madhya Pradesh,SAGAR,2010,Moong(Green Gram),374.0,0.3472609099350046,776.3
Madhya Pradesh,SAGAR,2010,Moong(Green Gram),6.0,0.1714285714285714,776.3
Madhya Pradesh,SAGAR,2011,Moong(Green Gram),1722.0,0.2295387896560917,1063.9
Madhya Pradesh,SAGAR,2011,Moong(Green Gram),5.0,0.2941176470588235,1063.9
Madhya Pradesh,SAGAR,2012,Moong(Green Gram),616.0,0.4095744680851064,1035.2
Madhya Pradesh,SATNA,2010,Moong(Green Gram),926.0,0.2766656707499253,776.3
Madhya Pradesh,SATNA,2011,Moong(Green Gram),674.0,0.1807455081791365,1063.9
Madhya Pradesh,SATNA,2011,Moong(Green Gram),4.0,0.2105263157894736,1063.9
Madhya Pradesh,SATNA,2012,Moong(Green Gram),1089.0,0.2862023653088042,1035.2
Madhya Pradesh,SATNA,2012,Moong(Green Gram),1.0,0.3333333333333333,1035.2
Madhya Pradesh,SEHORE,2010,Moong(Green Gram),57.0,0.456,776.3
Madhya Pradesh,SEHORE,2010,Moong(Green Gram),18.0,0.2950819672131147,776.3
Madhya Pradesh,SEHORE,2011,Moong(Green Gram),32.0,0.2406015037593984,1063.9
Madhya Pradesh,SEHORE,2011,Moong(Green Gram),18.0,0.2857142857142857,1063.9
Madhya Pradesh,SEHORE,2012,Moong(Green Gram),101.0,0.3811320754716981,1035.2
Madhya Pradesh,SEHORE,2012,Moong(Green Gram),1983.0,0.2390308582449373,1035.2
Madhya Pradesh,SEONI,2010,Moong(Green Gram),170.0,0.3617021276595745,776.3
Madhya Pradesh,SEONI,2010,Moong(Green Gram),7.0,0.1627906976744186,776.3
Madhya Pradesh,SEONI,2011,Moong(Green Gram),127.0,0.2591836734693877,1063.9
Madhya Pradesh,SEONI,2011,Moong(Green Gram),8.0,0.1739130434782608,1063.9
Madhya Pradesh,SEONI,2012,Moong(Green Gram),192.0,0.384,1035.2
Madhya Pradesh,SEONI,2012,Moong(Green Gram),83.0,0.2553846153846154,1035.2
Madhya Pradesh,SHAHDOL,2010,Moong(Green Gram),39.0,0.2977099236641221,776.3
Madhya Pradesh,SHAHDOL,2010,Moong(Green Gram),,0.0,776.3
Madhya Pradesh,SHAHDOL,2011,Moong(Green Gram),8.0,0.2222222222222222,1063.9
Madhya Pradesh,SHAHDOL,2012,Moong(Green Gram),90.0,0.5,1035.2
Madhya Pradesh,SHAJAPUR,2010,Moong(Green Gram),181.0,0.3474088291746641,776.3
Madhya Pradesh,SHAJAPUR,2010,Moong(Green Gram),,0.0,776.3
Madhya Pradesh,SHAJAPUR,2011,Moong(Green Gram),73.0,0.1292035398230088,1063.9
Madhya Pradesh,SHAJAPUR,2011,Moong(Green Gram),,0.0,1063.9
Madhya Pradesh,SHAJAPUR,2012,Moong(Green Gram),206.0,0.311178247734139,1035.2
Madhya Pradesh,SHEOPUR,2010,Moong(Green Gram),177.0,0.2954924874791318,776.3
Madhya Pradesh,SHEOPUR,2011,Moong(Green Gram),64.0,0.1706666666666666,1063.9
Madhya Pradesh,SHEOPUR,2012,Moong(Green Gram),179.0,0.5774193548387097,1035.2
Madhya Pradesh,SHIVPURI,2010,Moong(Green Gram),2056.0,0.4771408679508006,776.3
Madhya Pradesh,SHIVPURI,2011,Moong(Green Gram),1433.0,0.3230387736699729,1063.9
Madhya Pradesh,SHIVPURI,2012,Moong(Green Gram),1682.0,0.3507089241034195,1035.2
Madhya Pradesh,SIDHI,2010,Moong(Green Gram),511.0,0.3760117733627667,776.3
Madhya Pradesh,SIDHI,2011,Moong(Green Gram),321.0,0.2321041214750542,1063.9
Madhya Pradesh,SIDHI,2012,Moong(Green Gram),429.0,0.2879194630872483,1035.2
Madhya Pradesh,SINGRAULI,2010,Moong(Green Gram),97.0,0.5052083333333334,776.3
Madhya Pradesh,SINGRAULI,2011,Moong(Green Gram),69.0,0.359375,1063.9
Madhya Pradesh,SINGRAULI,2011,Moong(Green Gram),,0.0,1063.9
Madhya Pradesh,SINGRAULI,2012,Moong(Green Gram),55.0,0.3235294117647059,1035.2
Madhya Pradesh,TIKAMGARH,2010,Moong(Green Gram),1361.0,0.2699325664418881,776.3
Madhya Pradesh,TIKAMGARH,2010,Moong(Green Gram),1.0,0.1428571428571428,776.3
Madhya Pradesh,TIKAMGARH,2011,Moong(Green Gram),916.0,0.174609226077011,1063.9
Madhya Pradesh,TIKAMGARH,2011,Moong(Green Gram),1.0,0.1111111111111111,1063.9
Madhya Pradesh,TIKAMGARH,2012,Moong(Green Gram),1051.0,0.195607667969477,1035.2
Madhya Pradesh,TIKAMGARH,2012,Moong(Green Gram),2.0,0.1666666666666666,1035.2
Madhya Pradesh,UJJAIN,2010,Moong(Green Gram),71.0,0.4057142857142857,776.3
Madhya Pradesh,UJJAIN,2011,Moong(Green Gram),72.0,0.3287671232876712,1063.9
Madhya Pradesh,UJJAIN,2012,Moong(Green Gram),97.0,0.3619402985074627,1035.2
Madhya Pradesh,UMARIA,2010,Moong(Green Gram),13.0,0.3421052631578947,776.3
Madhya Pradesh,UMARIA,2010,Moong(Green Gram),,0.0,776.3
Madhya Pradesh,UMARIA,2011,Moong(Green Gram),6.0,0.2,1063.9
Madhya Pradesh,UMARIA,2011,Moong(Green Gram),,0.0,1063.9
Madhya Pradesh,UMARIA,2012,Moong(Green Gram),8.0,0.4210526315789473,1035.2
Madhya Pradesh,UMARIA,2012,Moong(Green Gram),1.0,0.3333333333333333,1035.2
Madhya Pradesh,VIDISHA,2010,Moong(Green Gram),356.0,0.3689119170984456,776.3
Madhya Pradesh,VIDISHA,2011,Moong(Green Gram),315.0,0.3031761308950914,1063.9
Madhya Pradesh,VIDISHA,2012,Moong(Green Gram),420.0,0.4216867469879518,1035.2
Madhya Pradesh,VIDISHA,2012,Moong(Green Gram),1.0,0.2,1035.2
Madhya Pradesh,ANUPPUR,2010,Niger seed,1492.0,0.1502668949541746,776.3
Madhya Pradesh,ANUPPUR,2011,Niger seed,1949.0,0.1942008768433639,1063.9
Madhya Pradesh,ANUPPUR,2012,Niger seed,4987.0,0.5542342742831741,1035.2
Madhya Pradesh,BALAGHAT,2010,Niger seed,15.0,0.1648351648351648,776.3
Madhya Pradesh,BALAGHAT,2011,Niger seed,14.0,0.1428571428571428,1063.9
Madhya Pradesh,BALAGHAT,2012,Niger seed,16.0,0.1632653061224489,1035.2
Madhya Pradesh,BETUL,2010,Niger seed,4901.0,0.2577303323517038,776.3
Madhya Pradesh,BETUL,2011,Niger seed,4054.0,0.2138411224812744,1063.9
Madhya Pradesh,BETUL,2012,Niger seed,4512.0,0.2882330394787274,1035.2
Madhya Pradesh,CHHATARPUR,2010,Niger seed,1.0,0.1428571428571428,776.3
Madhya Pradesh,CHHINDWARA,2010,Niger seed,3323.0,0.227743129326297,776.3
Madhya Pradesh,CHHINDWARA,2011,Niger seed,3198.0,0.238585496866607,1063.9
Madhya Pradesh,CHHINDWARA,2012,Niger seed,3558.0,0.323837262218986,1035.2
Madhya Pradesh,DINDORI,2010,Niger seed,4430.0,0.1821546052631578,776.3
Madhya Pradesh,DINDORI,2011,Niger seed,2834.0,0.121323686801661,1063.9
Madhya Pradesh,DINDORI,2012,Niger seed,6608.0,0.2963893249607535,1035.2
Madhya Pradesh,GUNA,2010,Niger seed,7.0,0.25,776.3
Madhya Pradesh,JABALPUR,2010,Niger seed,1431.0,0.2596624931954273,776.3
Madhya Pradesh,JABALPUR,2011,Niger seed,1090.0,0.1909600560616678,1063.9
Madhya Pradesh,JABALPUR,2012,Niger seed,1656.0,0.2795880465980078,1035.2
Madhya Pradesh,KATNI,2010,Niger seed,1.0,0.1666666666666666,776.3
Madhya Pradesh,MANDLA,2010,Niger seed,1595.0,0.202436857469222,776.3
Madhya Pradesh,MANDLA,2011,Niger seed,1013.0,0.1373931913739319,1063.9
Madhya Pradesh,MANDLA,2012,Niger seed,1040.0,0.2098043171272947,1035.2
Madhya Pradesh,NARSINGHPUR,2010,Niger seed,39.0,0.4193548387096774,776.3
Madhya Pradesh,NARSINGHPUR,2011,Niger seed,36.0,0.3711340206185567,1063.9
Madhya Pradesh,NARSINGHPUR,2012,Niger seed,5.0,0.4166666666666667,1035.2
Madhya Pradesh,PANNA,2010,Niger seed,26.0,0.1954887218045112,776.3
Madhya Pradesh,PANNA,2011,Niger seed,18.0,0.1258741258741259,1063.9
Madhya Pradesh,PANNA,2012,Niger seed,7.0,0.2413793103448276,1035.2
Madhya Pradesh,RAISEN,2010,Niger seed,2.0,0.4,776.3
Madhya Pradesh,RAISEN,2012,Niger seed,5.0,0.3333333333333333,1035.2
Madhya Pradesh,REWA,2010,Niger seed,2.0,0.1333333333333333,776.3
Madhya Pradesh,REWA,2011,Niger seed,1.0,0.0769230769230769,1063.9
Madhya Pradesh,REWA,2012,Niger seed,1.0,0.0909090909090909,1035.2
Madhya Pradesh,SAGAR,2010,Niger seed,25.0,0.2155172413793103,776.3
Madhya Pradesh,SAGAR,2011,Niger seed,27.0,0.1273584905660377,1063.9
Madhya Pradesh,SAGAR,2012,Niger seed,55.0,0.4230769230769231,1035.2
Madhya Pradesh,SATNA,2011,Niger seed,,0.0,1063.9
Madhya Pradesh,SEONI,2010,Niger seed,1335.0,0.2167911659629749,776.3
Madhya Pradesh,SEONI,2011,Niger seed,836.0,0.1518343625136215,1063.9
Madhya Pradesh,SEONI,2012,Niger seed,524.0,0.1060728744939271,1035.2
Madhya Pradesh,SHAHDOL,2010,Niger seed,172.0,0.3333333333333333,776.3
Madhya Pradesh,SHAHDOL,2011,Niger seed,86.0,0.2227979274611398,1063.9
Madhya Pradesh,SHAHDOL,2012,Niger seed,205.0,0.4927884615384615,1035.2
Madhya Pradesh,SIDHI,2010,Niger seed,14.0,0.4117647058823529,776.3
Madhya Pradesh,SIDHI,2011,Niger seed,14.0,0.2692307692307692,1063.9
Madhya Pradesh,SIDHI,2012,Niger seed,11.0,0.3055555555555556,1035.2
Madhya Pradesh,SINGRAULI,2010,Niger seed,843.0,0.4217108554277138,776.3
Madhya Pradesh,SINGRAULI,2011,Niger seed,621.0,0.3246210141139571,1063.9
Madhya Pradesh,SINGRAULI,2012,Niger seed,1058.0,0.5907314349525404,1035.2
Madhya Pradesh,UMARIA,2010,Niger seed,409.0,0.2900709219858156,776.3
Madhya Pradesh,UMARIA,2011,Niger seed,283.0,0.1950379048931771,1063.9
Madhya Pradesh,UMARIA,2012,Niger seed,468.0,0.3364485981308411,1035.2
Madhya Pradesh,ALIRAJPUR,2010,Onion,1360.0,12.477064220183486,776.3
Madhya Pradesh,ALIRAJPUR,2011,Onion,1566.0,12.428571428571429,1063.9
Madhya Pradesh,ALIRAJPUR,2012,Onion,2540.0,13.72972972972973,1035.2
Madhya Pradesh,ANUPPUR,2010,Onion,1059.0,9.99056603773585,776.3
Madhya Pradesh,ANUPPUR,2011,Onion,1032.0,9.132743362831858,1063.9
Madhya Pradesh,ANUPPUR,2012,Onion,1949.0,12.414012738853502,1035.2
Madhya Pradesh,ASHOKNAGAR,2010,Onion,2386.0,20.74782608695652,776.3
Madhya Pradesh,ASHOKNAGAR,2011,Onion,1988.0,18.072727272727278,1063.9
Madhya Pradesh,ASHOKNAGAR,2012,Onion,2333.0,17.946153846153845,1035.2
Madhya Pradesh,BALAGHAT,2010,Onion,5622.0,24.025641025641026,776.3
Madhya Pradesh,BALAGHAT,2011,Onion,5941.0,27.50462962962963,1063.9
Madhya Pradesh,BALAGHAT,2012,Onion,5762.0,27.30805687203792,1035.2
Madhya Pradesh,BARWANI,2010,Onion,7961.0,5.9101707498144025,776.3
Madhya Pradesh,BARWANI,2011,Onion,11246.0,8.500377928949357,1063.9
Madhya Pradesh,BARWANI,2012,Onion,11706.0,10.489247311827956,1035.2
Madhya Pradesh,BETUL,2010,Onion,13907.0,18.41986754966888,776.3
Madhya Pradesh,BETUL,2011,Onion,10311.0,21.17248459958932,1063.9
Madhya Pradesh,BETUL,2012,Onion,15037.0,29.31189083820663,1035.2
Madhya Pradesh,BHIND,2010,Onion,824.0,6.983050847457627,776.3
Madhya Pradesh,BHIND,2011,Onion,677.0,5.330708661417323,1063.9
Madhya Pradesh,BHIND,2012,Onion,1065.0,8.949579831932773,1035.2
Madhya Pradesh,BHOPAL,2010,Onion,3397.0,5.274844720496894,776.3
Madhya Pradesh,BHOPAL,2011,Onion,15643.0,22.63820549927641,1063.9
Madhya Pradesh,BHOPAL,2012,Onion,22922.0,31.27148703956344,1035.2
Madhya Pradesh,BURHANPUR,2010,Onion,14944.0,30.81237113402062,776.3
Madhya Pradesh,BURHANPUR,2011,Onion,15336.0,42.24793388429752,1063.9
Madhya Pradesh,BURHANPUR,2012,Onion,21029.0,54.47927461139896,1035.2
Madhya Pradesh,CHHATARPUR,2010,Onion,4335.0,5.432330827067669,776.3
Madhya Pradesh,CHHATARPUR,2011,Onion,4986.0,5.691780821917808,1063.9
Madhya Pradesh,CHHATARPUR,2012,Onion,6164.0,6.781078107810781,1035.2
Madhya Pradesh,CHHINDWARA,2010,Onion,58979.0,28.300863723608444,776.3
Madhya Pradesh,CHHINDWARA,2011,Onion,67084.0,31.45053914674168,1063.9
Madhya Pradesh,CHHINDWARA,2012,Onion,69358.0,30.025108225108227,1035.2
Madhya Pradesh,DAMOH,2010,Onion,13224.0,12.67881112176414,776.3
Madhya Pradesh,DAMOH,2011,Onion,25658.0,27.09398099260824,1063.9
Madhya Pradesh,DAMOH,2012,Onion,32040.0,26.90176322418136,1035.2
Madhya Pradesh,DATIA,2010,Onion,802.0,6.628099173553719,776.3
Madhya Pradesh,DATIA,2011,Onion,1216.0,9.212121212121213,1063.9
Madhya Pradesh,DATIA,2012,Onion,1338.0,11.946428571428571,1035.2
Madhya Pradesh,DEWAS,2010,Onion,55689.0,14.42720207253886,776.3
Madhya Pradesh,DEWAS,2011,Onion,111186.0,14.449122807017543,1063.9
Madhya Pradesh,DEWAS,2012,Onion,124069.0,15.305822847273625,1035.2
Madhya Pradesh,DHAR,2010,Onion,20949.0,11.97770154373928,776.3
Madhya Pradesh,DHAR,2011,Onion,26920.0,13.163814180929096,1063.9
Madhya Pradesh,DHAR,2012,Onion,29667.0,13.614960991280403,1035.2
Madhya Pradesh,DINDORI,2010,Onion,576.0,13.714285714285714,776.3
Madhya Pradesh,DINDORI,2011,Onion,693.0,12.375,1063.9
Madhya Pradesh,DINDORI,2012,Onion,804.0,12.96774193548387,1035.2
Madhya Pradesh,GUNA,2010,Onion,2545.0,13.682795698924732,776.3
Madhya Pradesh,GUNA,2011,Onion,3197.0,19.143712574850294,1063.9
Madhya Pradesh,GUNA,2012,Onion,3988.0,17.883408071748878,1035.2
Madhya Pradesh,GWALIOR,2010,Onion,1100.0,10.891089108910892,776.3
Madhya Pradesh,GWALIOR,2011,Onion,1070.0,12.44186046511628,1063.9
Madhya Pradesh,GWALIOR,2012,Onion,961.0,13.92753623188406,1035.2
Madhya Pradesh,HARDA,2010,Onion,3741.0,21.135593220338983,776.3
Madhya Pradesh,HARDA,2011,Onion,3977.0,26.51333333333333,1063.9
Madhya Pradesh,HARDA,2012,Onion,3421.0,25.340740740740745,1035.2
Madhya Pradesh,HOSHANGABAD,2010,Onion,8270.0,16.44135188866799,776.3
Madhya Pradesh,HOSHANGABAD,2011,Onion,8533.0,18.078389830508478,1063.9
Madhya Pradesh,HOSHANGABAD,2012,Onion,9012.0,19.719912472647703,1035.2
Madhya Pradesh,INDORE,2010,Onion,37533.0,14.935535216872264,776.3
Madhya Pradesh,INDORE,2011,Onion,43728.0,15.95912408759124,1063.9
Madhya Pradesh,INDORE,2012,Onion,43892.0,15.845487364620938,1035.2
Madhya Pradesh,JABALPUR,2010,Onion,9689.0,31.560260586319217,776.3
Madhya Pradesh,JABALPUR,2011,Onion,12559.0,38.05757575757576,1063.9
Madhya Pradesh,JABALPUR,2012,Onion,11672.0,39.70068027210884,1035.2
Madhya Pradesh,JHABUA,2010,Onion,2656.0,11.020746887966803,776.3
Madhya Pradesh,JHABUA,2011,Onion,3683.0,13.248201438848922,1063.9
Madhya Pradesh,JHABUA,2012,Onion,4305.0,14.254966887417218,1035.2
Madhya Pradesh,KATNI,2010,Onion,6796.0,12.446886446886449,776.3
Madhya Pradesh,KATNI,2011,Onion,9551.0,17.178057553956833,1063.9
Madhya Pradesh,KATNI,2012,Onion,18450.0,19.258872651356995,1035.2
Madhya Pradesh,KHANDWA,2010,Onion,220071.0,29.109920634920638,776.3
Madhya Pradesh,KHANDWA,2011,Onion,242647.0,31.104601974105883,1063.9
Madhya Pradesh,KHANDWA,2012,Onion,239096.0,30.882975975200207,1035.2
Madhya Pradesh,KHARGONE,2010,Onion,9396.0,7.882550335570469,776.3
Madhya Pradesh,KHARGONE,2011,Onion,6592.0,7.431792559188275,1063.9
Madhya Pradesh,KHARGONE,2012,Onion,11633.0,10.45193171608266,1035.2
Madhya Pradesh,MANDLA,2010,Onion,3150.0,14.18918918918919,776.3
Madhya Pradesh,MANDLA,2011,Onion,3538.0,12.772563176895307,1063.9
Madhya Pradesh,MANDLA,2012,Onion,5293.0,13.33249370277078,1035.2
Madhya Pradesh,MANDSAUR,2010,Onion,7972.0,11.259887005649718,776.3
Madhya Pradesh,MANDSAUR,2011,Onion,18508.0,19.179274611398963,1063.9
Madhya Pradesh,MANDSAUR,2012,Onion,20233.0,21.12004175365345,1035.2
Madhya Pradesh,MORENA,2010,Onion,743.0,6.35042735042735,776.3
Madhya Pradesh,MORENA,2011,Onion,707.0,4.842465753424658,1063.9
Madhya Pradesh,MORENA,2012,Onion,612.0,7.555555555555555,1035.2
Madhya Pradesh,NARSINGHPUR,2010,Onion,19983.0,23.182134570765665,776.3
Madhya Pradesh,NARSINGHPUR,2011,Onion,23201.0,26.51542857142857,1063.9
Madhya Pradesh,NARSINGHPUR,2012,Onion,22722.0,21.476370510396976,1035.2
Madhya Pradesh,NEEMUCH,2010,Onion,8519.0,10.105575326215895,776.3
Madhya Pradesh,NEEMUCH,2011,Onion,13170.0,14.330794341675734,1063.9
Madhya Pradesh,NEEMUCH,2012,Onion,22688.0,23.78197064989518,1035.2
Madhya Pradesh,PANNA,2010,Onion,3979.0,6.346092503987241,776.3
Madhya Pradesh,PANNA,2011,Onion,5682.0,6.780429594272077,1063.9
Madhya Pradesh,PANNA,2012,Onion,8246.0,9.828367103694877,1035.2
Madhya Pradesh,RAISEN,2010,Onion,5620.0,14.227848101265822,776.3
Madhya Pradesh,RAISEN,2011,Onion,9373.0,20.73672566371681,1063.9
Madhya Pradesh,RAISEN,2012,Onion,9368.0,16.013675213675214,1035.2
Madhya Pradesh,RAJGARH,2010,Onion,24856.0,13.816564758199,776.3
Madhya Pradesh,RAJGARH,2011,Onion,36724.0,15.747855917667238,1063.9
Madhya Pradesh,RAJGARH,2012,Onion,46594.0,19.54446308724832,1035.2
Madhya Pradesh,RATLAM,2010,Onion,42209.0,31.499253731343284,776.3
Madhya Pradesh,RATLAM,2011,Onion,82778.0,48.77902180318208,1063.9
Madhya Pradesh,RATLAM,2012,Onion,79960.0,48.431253785584495,1035.2
Madhya Pradesh,REWA,2010,Onion,21123.0,10.848998459167952,776.3
Madhya Pradesh,REWA,2011,Onion,36180.0,13.525233644859814,1063.9
Madhya Pradesh,REWA,2012,Onion,45041.0,16.88193403298351,1035.2
Madhya Pradesh,SAGAR,2010,Onion,32441.0,9.623553841590033,776.3
Madhya Pradesh,SAGAR,2011,Onion,65132.0,18.280101038450745,1063.9
Madhya Pradesh,SAGAR,2012,Onion,56068.0,13.612041757708182,1035.2
Madhya Pradesh,SATNA,2010,Onion,28445.0,6.154262224145391,776.3
Madhya Pradesh,SATNA,2011,Onion,36868.0,7.192352711666016,1063.9
Madhya Pradesh,SATNA,2012,Onion,42595.0,8.161525196397777,1035.2
Madhya Pradesh,SEHORE,2010,Onion,23586.0,15.285806869734284,776.3
Madhya Pradesh,SEHORE,2011,Onion,35867.0,19.599453551912568,1063.9
Madhya Pradesh,SEHORE,2012,Onion,49109.0,23.351878269139323,1035.2
Madhya Pradesh,SEONI,2010,Onion,11008.0,24.737078651685398,776.3
Madhya Pradesh,SEONI,2011,Onion,14062.0,26.43233082706767,1063.9
Madhya Pradesh,SEONI,2012,Onion,15930.0,26.243822075782536,1035.2
Madhya Pradesh,SHAHDOL,2010,Onion,2010.0,5.894428152492669,776.3
Madhya Pradesh,SHAHDOL,2011,Onion,2645.0,6.297619047619048,1063.9
Madhya Pradesh,SHAHDOL,2012,Onion,2463.0,6.251269035532995,1035.2
Madhya Pradesh,SHAJAPUR,2010,Onion,86745.0,14.33801652892562,776.3
Madhya Pradesh,SHAJAPUR,2011,Onion,111017.0,14.74721041445271,1063.9
Madhya Pradesh,SHAJAPUR,2012,Onion,126191.0,14.642724530053377,1035.2
Madhya Pradesh,SHEOPUR,2010,Onion,144.0,7.578947368421052,776.3
Madhya Pradesh,SHEOPUR,2011,Onion,119.0,8.5,1063.9
Madhya Pradesh,SHEOPUR,2012,Onion,261.0,8.419354838709678,1035.2
Madhya Pradesh,SHIVPURI,2010,Onion,7850.0,11.23032904148784,776.3
Madhya Pradesh,SHIVPURI,2011,Onion,9323.0,12.581646423751687,1063.9
Madhya Pradesh,SHIVPURI,2012,Onion,10871.0,12.684947491248542,1035.2
Madhya Pradesh,SIDHI,2010,Onion,1083.0,4.569620253164557,776.3
Madhya Pradesh,SIDHI,2011,Onion,1265.0,5.163265306122449,1063.9
Madhya Pradesh,SIDHI,2012,Onion,1539.0,5.874045801526718,1035.2
Madhya Pradesh,SINGRAULI,2010,Onion,24527.0,59.821951219512194,776.3
Madhya Pradesh,SINGRAULI,2011,Onion,26074.0,58.59325842696629,1063.9
Madhya Pradesh,SINGRAULI,2012,Onion,34060.0,74.04347826086956,1035.2
Madhya Pradesh,TIKAMGARH,2010,Onion,2667.0,5.431771894093687,776.3
Madhya Pradesh,TIKAMGARH,2011,Onion,3899.0,6.268488745980707,1063.9
Madhya Pradesh,TIKAMGARH,2012,Onion,7800.0,9.21985815602837,1035.2
Madhya Pradesh,UJJAIN,2010,Onion,33990.0,16.935724962630793,776.3
Madhya Pradesh,UJJAIN,2011,Onion,91992.0,20.76568848758465,1063.9
Madhya Pradesh,UJJAIN,2012,Onion,115954.0,23.563096931517983,1035.2
Madhya Pradesh,UMARIA,2010,Onion,746.0,6.48695652173913,776.3
Madhya Pradesh,UMARIA,2011,Onion,991.0,6.695945945945946,1063.9
Madhya Pradesh,UMARIA,2012,Onion,1061.0,6.8896103896103895,1035.2
Madhya Pradesh,VIDISHA,2010,Onion,1043.0,10.75257731958763,776.3
Madhya Pradesh,VIDISHA,2011,Onion,1705.0,13.115384615384617,1063.9
Madhya Pradesh,VIDISHA,2012,Onion,4429.0,26.05294117647059,1035.2
Madhya Pradesh,ALIRAJPUR,2011,Other Rabi pulses,,0.0,1063.9
Madhya Pradesh,ANUPPUR,2011,Other Rabi pulses,12.0,0.24,1063.9
Madhya Pradesh,ANUPPUR,2012,Other Rabi pulses,24.0,0.3934426229508196,1035.2
Madhya Pradesh,BALAGHAT,2011,Other Rabi pulses,232.0,0.2232916265640038,1063.9
Madhya Pradesh,BALAGHAT,2012,Other Rabi pulses,426.0,0.4222001982160555,1035.2
Madhya Pradesh,BETUL,2011,Other Rabi pulses,9.0,0.2571428571428571,1063.9
Madhya Pradesh,BETUL,2012,Other Rabi pulses,47.0,0.376,1035.2
Madhya Pradesh,BHIND,2011,Other Rabi pulses,,0.0,1063.9
Madhya Pradesh,BHOPAL,2011,Other Rabi pulses,3.0,0.25,1063.9
Madhya Pradesh,BURHANPUR,2011,Other Rabi pulses,,0.0,1063.9
Madhya Pradesh,BURHANPUR,2012,Other Rabi pulses,,0.0,1035.2
Madhya Pradesh,CHHATARPUR,2011,Other Rabi pulses,6.0,0.1935483870967742,1063.9
Madhya Pradesh,CHHATARPUR,2012,Other Rabi pulses,9.0,0.3103448275862069,1035.2
Madhya Pradesh,CHHINDWARA,2011,Other Rabi pulses,26.0,0.2888888888888888,1063.9
Madhya Pradesh,CHHINDWARA,2012,Other Rabi pulses,35.0,0.4022988505747126,1035.2
Madhya Pradesh,DAMOH,2011,Other Rabi pulses,8.0,0.2857142857142857,1063.9
Madhya Pradesh,DAMOH,2012,Other Rabi pulses,2.0,0.4,1035.2
Madhya Pradesh,DATIA,2011,Other Rabi pulses,,0.0,1063.9
Madhya Pradesh,GWALIOR,2012,Other Rabi pulses,,0.0,1035.2
Madhya Pradesh,HOSHANGABAD,2011,Other Rabi pulses,31.0,0.3444444444444444,1063.9
Madhya Pradesh,HOSHANGABAD,2012,Other Rabi pulses,41.0,0.2369942196531791,1035.2
Madhya Pradesh,JABALPUR,2011,Other Rabi pulses,4.0,0.3636363636363636,1063.9
Madhya Pradesh,JABALPUR,2012,Other Rabi pulses,6.0,0.4615384615384615,1035.2
Madhya Pradesh,KATNI,2011,Other Rabi pulses,4.0,0.1818181818181818,1063.9
Madhya Pradesh,KATNI,2012,Other Rabi pulses,19.0,0.2533333333333333,1035.2
Madhya Pradesh,KHANDWA,2011,Other Rabi pulses,3.0,0.25,1063.9
Madhya Pradesh,KHANDWA,2012,Other Rabi pulses,17.0,0.3090909090909091,1035.2
Madhya Pradesh,MANDLA,2011,Other Rabi pulses,9.0,0.2368421052631578,1063.9
Madhya Pradesh,MANDLA,2012,Other Rabi pulses,13.0,0.3023255813953488,1035.2
Madhya Pradesh,MANDSAUR,2011,Other Rabi pulses,,0.0,1063.9
Madhya Pradesh,NARSINGHPUR,2011,Other Rabi pulses,5.0,0.4166666666666667,1063.9
Madhya Pradesh,NARSINGHPUR,2012,Other Rabi pulses,16.0,0.4210526315789473,1035.2
Madhya Pradesh,PANNA,2011,Other Rabi pulses,5.0,0.0004228687415426,1063.9
Madhya Pradesh,PANNA,2012,Other Rabi pulses,22.0,0.0109181141439205,1035.2
Madhya Pradesh,RAISEN,2011,Other Rabi pulses,,0.0,1063.9
Madhya Pradesh,REWA,2011,Other Rabi pulses,2.0,0.2,1063.9
Madhya Pradesh,REWA,2012,Other Rabi pulses,3.0,0.3,1035.2
Madhya Pradesh,SAGAR,2011,Other Rabi pulses,,0.0,1063.9
Madhya Pradesh,SAGAR,2012,Other Rabi pulses,6.0,0.0206185567010309,1035.2
Madhya Pradesh,SATNA,2011,Other Rabi pulses,13.0,0.26,1063.9
Madhya Pradesh,SATNA,2012,Other Rabi pulses,18.0,0.2903225806451613,1035.2
Madhya Pradesh,SEONI,2011,Other Rabi pulses,10.0,0.2857142857142857,1063.9
Madhya Pradesh,SEONI,2012,Other Rabi pulses,17.0,0.0825242718446602,1035.2
Madhya Pradesh,SHAHDOL,2011,Other Rabi pulses,,0.0,1063.9
Madhya Pradesh,SHAHDOL,2012,Other Rabi pulses,6.0,1.0,1035.2
Madhya Pradesh,SHIVPURI,2011,Other Rabi pulses,,0.0,1063.9
Madhya Pradesh,SIDHI,2012,Other Rabi pulses,1.0,0.5,1035.2
